,mass_wrt_earth,radius_wrt_earth,planet_type
3785,8.12,2.7279999999999998,Neptune-like
3786,39432.0,15.499,Gas Giant
3787,46.11,7.579,Gas Giant
3788,3.94,1.88,Super Earth
3789,14.61,2.662,Super Earth
3790,7.93,2.04,Super Earth
3791,657.306,13.09,Gas Giant
3793,59.147999999999996,8.756,Gas Giant
3794,37524.0,14.850000000000001,Gas Giant
3795,40.386,7.007,Gas Giant
3796,23.8,5.1370000000000005,Neptune-like
3797,1.98,1.219,Super Earth
3798,5.99,2.2769999999999997,Neptune-like
3799,30.4,5.929,Neptune-like
3800,9.43,2.97,Neptune-like
3801,5.35,2.17,Neptune-like
3802,8.0,2.673,Super Earth
3803,5.9,2.497,Neptune-like
3804,3.19,1.6,Super Earth
3805,3.05,1.56,Super Earth
3806,24.472,3.9269999999999996,Neptune-like
3807,7.18,2.5300000000000002,Neptune-like
3808,17.1,4.224,Neptune-like
3809,3.47,1.681,Super Earth
3810,20.4,4.686,Neptune-like
3811,3.15,1.59,Super Earth
3812,7.27,2.552,Neptune-like
3813,7.9,2.684,Neptune-like
3814,2.24,1.3,Super Earth
3815,3.33,1.64,Super Earth
3816,6.76,2.442,Neptune-like
3817,8.9,1.71,Super Earth
3818,8.2,2.17,Neptune-like
3819,6.66,2.42,Neptune-like
3820,33.1,6.236999999999999,Neptune-like
3821,16.5,4.136,Neptune-like
3822,7.7,2.6399999999999997,Neptune-like
3823,5.48,2.2,Neptune-like
3824,3.61,1.72,Super Earth
3825,2.73,1.46,Super Earth
3826,27.9,5.632,Neptune-like
3827,7.61,2.618,Neptune-like
3828,5.1,2.11,Neptune-like
3829,5.06,2.1,Neptune-like
3830,2.1,6.963,Neptune-like
3831,4.0,8.833,Neptune-like
3832,7.6,9.515,Neptune-like
3833,3.39,1.66,Super Earth
3834,1.24,1.07,Super Earth
3835,10.2,3.1239999999999997,Neptune-like
3836,38.2,6.776,Gas Giant
3837,4.5,1.96,Super Earth
3838,4.31,1.91,Super Earth
3839,0.84,0.96,Terrestrial
3840,7.41,2.585,Neptune-like
3841,4.62,1.99,Super Earth
3842,8.45,2.783,Neptune-like
3843,4.98,2.08,Super Earth
3844,4.12,1.86,Super Earth
3845,4.66,2.0,Super Earth
3846,8.22,2.739,Neptune-like
3847,135.07368,2.1,Neptune-like
3848,45.42312,1.84,Gas Giant
3849,4.46,1.95,Super Earth
3850,9.32,2.959,Neptune-like
3851,8.15,2.7279999999999998,Neptune-like
3852,7.13,2.519,Neptune-like
3853,11.4,3.322,Neptune-like
3854,5.65,2.2,Neptune-like
3855,2.02,1.227,Super Earth
3856,6.17,2.3209999999999997,Neptune-like
3857,9.8,3.047,Neptune-like
3858,2.57,1.41,Super Earth
3859,10.6,2.215,Super Earth
3860,308.46,8.217,Gas Giant
3861,763.1999999999999,12.979999999999999,Gas Giant
3862,111.0615,2.838,Gas Giant
3863,36.0,3.1129999999999995,Neptune-like
3864,5.14,2.12,Neptune-like
3865,7.8,2.662,Neptune-like
3866,11.2,3.3,Neptune-like
3867,3.09,1.57,Super Earth
3868,6.8,2.453,Neptune-like
3869,5.14,2.12,Neptune-like
3870,7.7,2.6399999999999997,Neptune-like
3871,39.1,6.864,Gas Giant
3872,15.1,3.9269999999999996,Neptune-like
3874,11.0,2.519,Neptune-like
3875,8.91,2.871,Neptune-like
3876,21.5,2.1,Super Earth
3877,19.8,1.23,Super Earth
3878,2.96,1.53,Super Earth
3879,17.9,4.3340000000000005,Neptune-like
3880,7.9,2.684,Neptune-like
3881,14.8,3.872,Neptune-like
3882,19.4,4.543,Neptune-like
3884,17.0,4.213,Neptune-like
3885,8.4,2.7720000000000002,Neptune-like
3886,5.65,2.2,Neptune-like
3887,7.61,2.618,Neptune-like
3888,6.21,2.3209999999999997,Neptune-like
3889,12.7,3.5420000000000003,Neptune-like
3890,42.93,2.387,Super Earth
3891,69.96,2.21,Super Earth
3892,3.15,1.59,Super Earth
3893,3.02,1.55,Super Earth
3894,3.15,1.59,Super Earth
3895,3.61,1.72,Super Earth
3896,38.7,6.8309999999999995,Gas Giant
3897,7.65,2.629,Neptune-like
3898,23.7,5.115,Neptune-like
3899,9.75,3.0360000000000005,Neptune-like
3900,19.4,4.543,Neptune-like
3901,12.9,3.575,Neptune-like
3902,5.27,2.15,Neptune-like
3903,5.69,2.2110000000000003,Neptune-like
3904,5.73,2.222,Neptune-like
3905,10.1,3.102,Neptune-like
3906,22.1,6.391,Neptune-like
3907,181.26,9.614,Gas Giant
3908,1783.98,12.54,Gas Giant
3909,6.57,2.409,Neptune-like
3910,7.46,2.596,Neptune-like
3911,7.18,2.5300000000000002,Neptune-like
3912,8.2,2.739,Neptune-like
3913,6.3,2.343,Neptune-like
3914,6.3,2.343,Neptune-like
3915,10.7,3.2119999999999997,Neptune-like
3916,7.04,2.497,Neptune-like
3917,4.66,2.0,Super Earth
3918,4.66,2.0,Super Earth
3919,115.06193999999999,2.19,Gas Giant
3920,9.1,1.55,Super Earth
3921,7.13,2.519,Neptune-like
3922,7.41,2.585,Neptune-like
3923,13.1,3.608,Neptune-like
3924,5.82,2.233,Neptune-like
3925,16.5,4.136,Neptune-like
3926,8.4,2.7720000000000002,Neptune-like
3927,8.2,2.739,Neptune-like
3928,5.6,2.23,Neptune-like
3929,7.41,2.585,Neptune-like
3930,5.77,2.233,Neptune-like
3931,1.45,1.117,Super Earth
3932,35.5,2.7279999999999998,Neptune-like
3933,53.02968,2.805,Gas Giant
3934,8.96,2.882,Neptune-like
3935,15.2,3.949,Neptune-like
3936,11.4,3.322,Neptune-like
3937,6.3,2.343,Neptune-like
3938,8.6,2.816,Neptune-like
3939,5.39,2.18,Neptune-like
3940,17.4,3.641,Neptune-like
3941,3.3,1.009,Super Earth
3942,11.8,3.399,Neptune-like
3943,6.21,2.3209999999999997,Neptune-like
3944,2.86,1.5,Super Earth
3945,9.4,2.97,Neptune-like
3946,8.45,2.783,Neptune-like
3947,1.37,1.1,Super Earth
3948,4.58,1.98,Super Earth
3949,671.2980000000001,15.686,Gas Giant
3950,8.75,2.849,Neptune-like
3951,4.27,1.9,Super Earth
3952,5.02,2.09,Super Earth
3953,7.51,2.596,Neptune-like
3954,34.5,6.38,Neptune-like
3955,2.3,1.32,Super Earth
3956,7.22,2.541,Neptune-like
3957,2.67,1.44,Super Earth
3958,0.566,0.86,Terrestrial
3959,11.0,3.2449999999999997,Neptune-like
3960,0.59,0.87,Terrestrial
3961,8.05,2.706,Neptune-like
3962,12.9,3.575,Neptune-like
3963,11.2,3.2889999999999997,Neptune-like
3964,4.19,1.71,Super Earth
3965,3.85,1.9,Super Earth
3966,4.16,1.99,Neptune-like
3967,16.3,4.114,Neptune-like
3968,10.9,3.234,Neptune-like
3969,3.36,1.65,Super Earth
3970,8.45,2.783,Neptune-like
3971,5.86,2.2439999999999998,Neptune-like
3972,6.3,2.343,Neptune-like
3973,3.68,1.74,Super Earth
3974,6.48,2.387,Neptune-like
3975,11.5,3.344,Neptune-like
3976,7.52,2.6069999999999998,Neptune-like
3977,2.3,1.32,Super Earth
3978,7.27,2.552,Neptune-like
3979,10.1,3.102,Neptune-like
3980,3.5,1.69,Super Earth
3981,5.27,2.15,Neptune-like
3982,11.0,3.256,Neptune-like
3983,5.9,2.255,Neptune-like
3984,5.18,2.13,Neptune-like
3985,9.32,2.959,Neptune-like
3986,5.95,2.266,Neptune-like
3987,4.62,1.99,Super Earth
3988,1.16,1.05,Super Earth
3989,5.86,2.2439999999999998,Neptune-like
3990,13.4,3.6630000000000003,Neptune-like
3991,53.42400000000001,8.239,Gas Giant
3992,2.48,1.38,Super Earth
3993,9.0,1.31,Super Earth
3994,4.0,0.54,Terrestrial
3995,14.0,1.95,Neptune-like
3996,36.0,1.61,Super Earth
3997,35.0,1.41,Super Earth
3998,10.2,3.1239999999999997,Neptune-like
3999,8.75,2.849,Neptune-like
4000,5.52,2.21,Neptune-like
4001,3.29,1.63,Super Earth
4002,5.89,2.255,Neptune-like
4003,4.23,1.89,Super Earth
4004,7.46,2.596,Neptune-like
4005,18.1,4.367,Neptune-like
4006,20.2,4.664,Neptune-like
4007,4.01,1.83,Super Earth
4008,6.26,2.332,Neptune-like
4009,120.20400000000001,5.995,Gas Giant
4010,7.08,2.508,Neptune-like
4011,4.08,1.85,Super Earth
4012,8.75,2.849,Neptune-like
4013,321.18,9.966000000000001,Gas Giant
4014,10.1,3.091,Neptune-like
4015,5.06,2.1,Neptune-like
4016,4.62,1.99,Super Earth
4017,1.71,1.17,Super Earth
4018,15.1,3.9269999999999996,Neptune-like
4019,10.5,3.1569999999999996,Neptune-like
4020,5.73,2.222,Neptune-like
4021,9.06,2.904,Neptune-like
4022,6.21,2.3209999999999997,Neptune-like
4023,6.76,2.442,Neptune-like
4024,4.46,1.95,Super Earth
4025,0.399,0.78,Terrestrial
4026,4.94,2.07,Super Earth
4027,7.8,2.662,Neptune-like
4028,9.91,3.0580000000000003,Neptune-like
4029,12.2,3.454,Neptune-like
4030,3.29,1.63,Super Earth
4031,6.8,2.453,Neptune-like
4032,2.4,1.42,Super Earth
4033,5.4,2.5300000000000002,Neptune-like
4034,4.14,1.52,Super Earth
4035,260.76,13.64,Gas Giant
4036,7.13,2.519,Neptune-like
4037,9.64,3.0140000000000002,Neptune-like
4038,5.39,2.18,Neptune-like
4039,7.27,2.552,Neptune-like
4040,7.56,2.6069999999999998,Neptune-like
4041,7.27,2.552,Neptune-like
4042,6.35,2.354,Neptune-like
4043,20.1,4.6419999999999995,Neptune-like
4044,7.75,2.651,Neptune-like
4045,20.8,4.741,Neptune-like
4046,8.25,2.75,Neptune-like
4048,7.7,2.6399999999999997,Neptune-like
4049,6.8,2.453,Neptune-like
4050,34.8,6.412999999999999,Neptune-like
4051,3.5,1.69,Super Earth
4052,6.53,2.398,Neptune-like
4053,9.48,2.9810000000000003,Neptune-like
4054,25.0,5.279999999999999,Neptune-like
4055,23.1,5.049,Neptune-like
4056,9.32,2.959,Neptune-like
4057,8.96,2.882,Neptune-like
4058,6.44,2.376,Neptune-like
4059,9.69,3.0250000000000004,Neptune-like
4060,42.612,7.238,Gas Giant
4061,4.54,1.97,Super Earth
4062,11.2,3.3,Neptune-like
4063,78.864,10.384,Gas Giant
4065,12.2,3.454,Neptune-like
4066,68.688,9.581,Gas Giant
4067,8.7,2.838,Neptune-like
4068,7.65,2.31,Neptune-like
4069,2.04,0.92,Super Earth
4070,267.14226,13.64,Gas Giant
4071,29.6,5.841,Neptune-like
4072,5.02,2.09,Super Earth
4073,9.85,3.047,Neptune-like
4074,73.77600000000001,9.988,Gas Giant
4075,8.25,2.75,Neptune-like
4076,62.328,9.042,Gas Giant
4077,31.3,6.0280000000000005,Neptune-like
4078,16.0,4.048,Neptune-like
4079,13.1,3.608,Neptune-like
4080,5.65,2.2,Neptune-like
4081,3.57,1.71,Super Earth
4082,212.424,14.344000000000001,Gas Giant
4083,30.0,5.8740000000000006,Neptune-like
4084,8.45,2.783,Neptune-like
4085,61.692,8.998,Gas Giant
4086,51.198,8.052,Gas Giant
4087,7.32,2.563,Neptune-like
4088,5.1,2.11,Neptune-like
4090,2.33,1.33,Super Earth
4091,8.91,2.871,Neptune-like
4092,8.85,2.871,Neptune-like
4093,4.19,1.88,Super Earth
4094,11.5,3.344,Neptune-like
4095,11.5,3.344,Neptune-like
4096,21.0,4.763,Neptune-like
4097,6.71,2.431,Neptune-like
4098,67.734,9.493,Gas Giant
4099,13.5,3.685,Neptune-like
4100,8.75,2.849,Neptune-like
4101,2.52,1.393,Super Earth
4102,6.44,2.376,Neptune-like
4103,41658.0,16.247,Gas Giant
4104,54.696,8.36,Gas Giant
4105,53.42400000000001,8.25,Gas Giant
4106,7.46,2.596,Neptune-like
4107,7.41,2.585,Neptune-like
4108,8.35,2.7720000000000002,Neptune-like
4110,10.8,3.234,Neptune-like
4111,79.5,10.427999999999999,Gas Giant
4112,10.7,3.2009999999999996,Neptune-like
4113,6.94,2.486,Neptune-like
4114,11.1,3.278,Neptune-like
4115,12.5,3.509,Neptune-like
4117,3.09,1.569,Super Earth
4119,5.39,2.18,Neptune-like
4120,2.15,1.27,Super Earth
4121,8.35,2.7720000000000002,Neptune-like
4122,12.4,3.498,Neptune-like
4123,9.01,2.8930000000000002,Neptune-like
4124,8.91,2.871,Neptune-like
4125,4.5,1.96,Super Earth
4126,6.8,2.453,Neptune-like
4127,11.0,3.256,Neptune-like
4128,18.9,4.4879999999999995,Neptune-like
4129,9.11,2.915,Neptune-like
4130,10.6,3.179,Neptune-like
4131,1.92,1.21,Super Earth
4132,3.26,1.62,Super Earth
4133,5.31,2.16,Neptune-like
4134,1.41,1.11,Super Earth
4135,24.1,5.17,Neptune-like
4136,6.9,2.475,Neptune-like
4137,9.8,3.047,Neptune-like
4138,200.34,10.559999999999999,Gas Giant
4139,9.64,3.0140000000000002,Neptune-like
4140,3.26,1.62,Super Earth
4141,6.62,2.409,Neptune-like
4142,8.3,2.761,Neptune-like
4143,4.31,1.91,Super Earth
4144,4.7,2.01,Super Earth
4145,3.75,1.76,Super Earth
4146,2.13,1.26,Super Earth
4147,1.46,1.12,Super Earth
4148,2.42,1.36,Super Earth
4149,6.71,2.431,Neptune-like
4150,3.5,1.69,Super Earth
4151,5.14,2.12,Neptune-like
4152,2.96,1.53,Super Earth
4153,5.77,2.233,Neptune-like
4154,3211.7999999999997,11.55,Gas Giant
4155,9.59,3.003,Neptune-like
4156,2.79,1.48,Super Earth
4157,4.78,2.03,Super Earth
4159,1.98,1.22,Super Earth
4160,3.33,1.64,Super Earth
4161,6.48,2.387,Neptune-like
4162,11.4,3.322,Neptune-like
4163,35.7,6.512,Neptune-like
4164,3.86,1.79,Super Earth
4165,8.85,2.871,Neptune-like
4166,3.86,1.79,Super Earth
4167,639.18,14.96,Gas Giant
4168,5.9,2.255,Neptune-like
4169,1.87,1.2,Super Earth
4170,2.54,1.4,Super Earth
4171,3.97,1.82,Super Earth
4172,3.97,1.82,Super Earth
4173,2.63,1.43,Super Earth
4174,10.2,3.1129999999999995,Neptune-like
4175,1.81,1.19,Super Earth
4176,2.18,1.28,Super Earth
4177,2.76,1.47,Super Earth
4178,3.46,1.68,Super Earth
4179,0.721,0.92,Terrestrial
4180,136.74,10.559999999999999,Gas Giant
4181,0.64,0.89,Terrestrial
4182,8.7,2.838,Neptune-like
4183,10.4,3.146,Neptune-like
4184,0.399,0.78,Terrestrial
4185,6.04,2.288,Neptune-like
4186,3.12,1.58,Super Earth
4188,6.48,2.387,Neptune-like
4189,2.18,1.28,Super Earth
4190,7.04,2.497,Neptune-like
4191,5.14,2.12,Neptune-like
4192,1.96716,1.121,Super Earth
4193,5.39,2.18,Neptune-like
4194,9.53,2.992,Neptune-like
4195,4.5,1.96,Super Earth
4196,2.45,1.37,Super Earth
4197,5.1,2.11,Neptune-like
4198,3.46,1.68,Super Earth
4199,2.24,1.3,Super Earth
4200,5.35,2.17,Neptune-like
4201,6.3,2.343,Neptune-like
4202,37.9,6.754,Neptune-like
4203,8.15,2.7279999999999998,Neptune-like
4204,10.9,3.41,Neptune-like
4205,5.9,3.652,Neptune-like
4206,6.0,7.029,Neptune-like
4207,4.1,3.421,Neptune-like
4208,140.238,17.842000000000002,Gas Giant
4209,8.5,2.794,Neptune-like
4210,4.66,2.0,Super Earth
4211,12.3,3.476,Neptune-like
4212,13.8,3.7180000000000004,Neptune-like
4213,4.42,1.94,Super Earth
4214,1.55,1.14,Super Earth
4215,8.7,2.838,Neptune-like
4216,1.55,1.14,Super Earth
4217,76.956,10.23,Gas Giant
4218,2.73,1.46,Super Earth
4219,9.32,2.959,Neptune-like
4220,6.93,2.618,Neptune-like
4221,6.74,2.684,Neptune-like
4222,6.75,1.53,Super Earth
4223,4.13,1.6,Super Earth
4224,1.92,1.21,Super Earth
4225,1.51,1.13,Super Earth
4226,4.38,1.93,Super Earth
4227,7.75,2.651,Neptune-like
4228,12.3,3.487,Neptune-like
4229,5.22,2.14,Neptune-like
4230,5.14,2.12,Neptune-like
4231,15.8,4.037,Neptune-like
4232,74.412,10.054,Gas Giant
4233,60.102000000000004,8.866,Gas Giant
4234,22.9,5.016,Neptune-like
4235,8.05,2.706,Neptune-like
4236,17.2,2.376,Super Earth
4237,4.3,2.3209999999999997,Neptune-like
4238,1.92,1.21,Super Earth
4239,30.8,5.973000000000001,Neptune-like
4240,2.27,1.31,Super Earth
4241,3.78,1.77,Super Earth
4242,3.09,1.57,Super Earth
4243,4.16,1.87,Super Earth
4244,2.96,1.53,Super Earth
4245,4.04,1.84,Super Earth
4246,2.1,1.25,Super Earth
4247,27.0,5.522,Neptune-like
4248,2.89,1.51,Super Earth
4249,5.1,2.11,Neptune-like
4250,12.15,3.993,Neptune-like
4251,13.9,5.236,Neptune-like
4252,3.78,1.77,Super Earth
4253,6.66,2.42,Neptune-like
4254,20.9,4.752,Neptune-like
4255,3.53,1.7,Super Earth
4256,2.15,1.27,Super Earth
4257,4.9,2.06,Super Earth
4258,4.74,2.02,Super Earth
4259,4.74,2.02,Super Earth
4260,8.2,2.739,Neptune-like
4261,7.9,2.684,Neptune-like
4262,7.08,2.508,Neptune-like
4263,7.9,2.684,Neptune-like
4264,7.13,2.519,Neptune-like
4265,41.976,2.7720000000000002,Gas Giant
4266,11.4,2.3209999999999997,Super Earth
4267,24.6,1.94,Super Earth
4268,23.8,5.1370000000000005,Neptune-like
4269,3.19,1.6,Super Earth
4270,7.22,2.541,Neptune-like
4271,3.46,1.68,Super Earth
4272,4.82,2.04,Super Earth
4273,6.71,2.431,Neptune-like
4274,1.76,1.18,Super Earth
4275,3.53,1.7,Super Earth
4276,40.386,7.007,Gas Giant
4277,40.0,2.23,Super Earth
4278,20.2,2.3209999999999997,Super Earth
4279,2.48,1.38,Super Earth
4280,7.27,2.552,Neptune-like
4281,5.48,2.2,Neptune-like
4282,3.82,1.78,Super Earth
4283,3.46,1.68,Super Earth
4284,6.99,2.497,Neptune-like
4285,3.5,1.69,Super Earth
4286,52.788000000000004,8.195,Gas Giant
4287,63.282000000000004,9.129999999999999,Gas Giant
4288,37.2,6.677,Neptune-like
4289,21.1,4.774,Neptune-like
4290,9.75,3.0360000000000005,Neptune-like
4291,4.54,1.97,Super Earth
4292,20.9,2.18,Super Earth
4293,1.87,1.2,Super Earth
4294,0.6,1.27,Super Earth
4295,10.6,3.179,Neptune-like
4296,5.82,2.233,Neptune-like
4297,5.52,2.21,Neptune-like
4298,8.75,2.849,Neptune-like
4299,6.35,2.354,Neptune-like
4300,6.76,2.442,Neptune-like
4301,3.29,1.63,Super Earth
4302,19.4,4.553999999999999,Neptune-like
4303,4.86,2.05,Super Earth
4304,12.7,3.5420000000000003,Neptune-like
4305,8.15,2.7279999999999998,Neptune-like
4306,13.5,3.6740000000000004,Neptune-like
4307,4.62,1.99,Super Earth
4308,13.5,3.685,Neptune-like
4309,14.7,3.872,Neptune-like
4310,8.75,2.849,Neptune-like
4311,2.63,1.43,Super Earth
4312,5.14,2.12,Neptune-like
4313,4.38,1.93,Super Earth
4314,7.13,2.519,Neptune-like
4315,324.36,13.244,Gas Giant
4316,6.4,6.0280000000000005,Neptune-like
4317,7.56,2.6069999999999998,Neptune-like
4318,3.82,1.78,Super Earth
4319,2.04,1.23,Super Earth
4320,3.82,1.78,Super Earth
4321,2.04,1.23,Super Earth
4322,6.8,2.453,Neptune-like
4323,2.92,1.52,Super Earth
4324,4.04,1.84,Super Earth
4325,1.51,1.13,Super Earth
4326,3.75,1.76,Super Earth
4327,1.32,1.09,Super Earth
4328,970.04628,12.87,Gas Giant
4329,58.512,8.723,Gas Giant
4330,33.6,6.292,Neptune-like
4331,8.3,2.761,Neptune-like
4332,9.43,2.97,Neptune-like
4333,8.15,2.7279999999999998,Neptune-like
4334,2.99,1.54,Super Earth
4335,6.94,2.486,Neptune-like
4336,6.3,2.343,Neptune-like
4337,2.83,1.49,Super Earth
4338,7.65,2.629,Neptune-like
4339,187.61999999999998,15.575999999999999,Gas Giant
4340,4.98,2.08,Super Earth
4341,2.45,1.37,Super Earth
4342,6.99,2.497,Neptune-like
4343,4.7,2.01,Super Earth
4344,6.94,2.486,Neptune-like
4345,3.78,1.77,Super Earth
4346,2.57,1.41,Super Earth
4347,5.1,2.11,Neptune-like
4348,1.87,1.2,Super Earth
4349,1.98,1.22,Super Earth
4350,2.76,1.47,Super Earth
4351,2.27,1.31,Super Earth
4352,1.81,1.19,Super Earth
4353,8.6,2.816,Neptune-like
4354,7.56,2.6069999999999998,Neptune-like
4355,8.65,2.827,Neptune-like
4356,254.4,7.952999999999999,Gas Giant
4357,381.59999999999997,11.088000000000001,Gas Giant
4358,2.3,1.32,Super Earth
4359,0.477,0.82,Terrestrial
4360,7.27,2.552,Neptune-like
4361,8.25,2.75,Neptune-like
4362,4.9,2.06,Super Earth
4363,14.2,3.784,Neptune-like
4364,2.48,1.38,Super Earth
4365,2.86,1.5,Super Earth
4366,3.75,1.76,Super Earth
4367,4.31,1.91,Super Earth
4368,3.68,1.74,Super Earth
4369,5.69,2.2110000000000003,Neptune-like
4370,257.58000000000004,15.036999999999999,Gas Giant
4371,6.44,2.376,Neptune-like
4372,13.8,3.729,Neptune-like
4373,8.6,2.816,Neptune-like
4374,2.6,1.42,Super Earth
4375,2.48,1.38,Super Earth
4376,9.64,3.0140000000000002,Neptune-like
4377,6.08,2.299,Neptune-like
4378,5.95,2.266,Neptune-like
4379,3.61,1.72,Super Earth
4380,3.15,1.59,Super Earth
4381,1.41,1.11,Super Earth
4382,64.236,3.443,Gas Giant
4383,6.1,2.552,Neptune-like
4384,4.93,2.067,Super Earth
4385,5.18,2.13,Neptune-like
4386,2.33,1.33,Super Earth
4387,2.45,1.37,Super Earth
4388,6.62,2.409,Neptune-like
4389,5.02,2.09,Super Earth
4390,2.39,1.35,Super Earth
4391,2.7,1.45,Super Earth
4392,13.4,3.652,Neptune-like
4393,7.61,2.618,Neptune-like
4394,5.56,2.22,Neptune-like
4395,3.71,1.75,Super Earth
4396,4.54426,1.569,Super Earth
4398,11.1,3.278,Neptune-like
4399,9.69,3.0250000000000004,Neptune-like
4400,5.18,2.13,Neptune-like
4401,29.5,5.819,Neptune-like
4402,7.41,2.585,Neptune-like
4403,7.41,2.585,Neptune-like
4404,4.38,1.93,Super Earth
4405,5.82,2.233,Neptune-like
4406,4.08,1.85,Super Earth
4407,8.8,2.8600000000000003,Neptune-like
4408,10.84,3.443,Neptune-like
4409,3127.848,12.21,Gas Giant
4410,59.784,8.811,Gas Giant
4411,26.7,5.489,Neptune-like
4412,45.474,7.502000000000001,Gas Giant
4413,16.5,4.136,Neptune-like
4414,1.81,1.19,Super Earth
4415,5.99,2.2769999999999997,Neptune-like
4416,9.96,3.0690000000000004,Neptune-like
4417,9.27,2.9480000000000004,Neptune-like
4418,25.9,5.401,Neptune-like
4419,4.9,2.06,Super Earth
4420,17.6,4.301,Neptune-like
4421,13.0,3.355,Neptune-like
4422,5.86,2.2439999999999998,Neptune-like
4423,7.04,2.497,Neptune-like
4424,4.54,1.97,Super Earth
4425,7.56,2.6069999999999998,Neptune-like
4426,5.14,2.12,Neptune-like
4427,11.4,3.322,Neptune-like
4428,16.0,4.048,Neptune-like
4429,6.12,2.31,Neptune-like
4430,12.9,3.5860000000000003,Neptune-like
4431,4.66,2.0,Super Earth
4432,3.5,1.69,Super Earth
4433,4.94,2.07,Super Earth
4434,0.937,0.99,Terrestrial
4435,8.46,2.618,Neptune-like
4436,7.31,2.563,Neptune-like
4437,5.18,2.13,Neptune-like
4438,19.5,4.5649999999999995,Neptune-like
4439,4.5,1.96,Super Earth
4440,3.09,1.57,Super Earth
4441,2.79,1.48,Super Earth
4442,14.9,3.883,Neptune-like
4443,7.37,2.5740000000000003,Neptune-like
4444,9.22,2.9370000000000003,Neptune-like
4445,7.85,2.673,Neptune-like
4446,3.51,1.48,Super Earth
4448,7.61,2.618,Neptune-like
4449,5.95,2.266,Neptune-like
4450,5.69,2.2110000000000003,Neptune-like
4451,6.17,2.3209999999999997,Neptune-like
4452,5.14,2.12,Neptune-like
4453,9.17,2.926,Neptune-like
4454,6.17,2.3209999999999997,Neptune-like
4455,10.7,3.2009999999999996,Neptune-like
4456,4.94,2.07,Super Earth
4457,5.52,2.21,Neptune-like
4458,3.55,1.99,Neptune-like
4459,7.27,2.552,Neptune-like
4460,2.96,1.53,Super Earth
4461,6.99,2.497,Neptune-like
4462,3.26,1.62,Super Earth
4463,9.11,2.915,Neptune-like
4464,3.19,1.6,Super Earth
4465,7.75,2.651,Neptune-like
4466,4.58,1.98,Super Earth
4467,2.42,1.36,Super Earth
4468,5.99,2.2769999999999997,Neptune-like
4469,6.08,2.299,Neptune-like
4470,6.15,1.48,Super Earth
4471,43.4229,8.14,Gas Giant
4472,29.9,7.931,Neptune-like
4473,3.33,1.64,Super Earth
4477,636.0,13.09,Gas Giant
4478,25.9,5.401,Neptune-like
4479,5771.7,11.88,Gas Giant
4480,38.1,6.776,Neptune-like
4481,2446.374,12.43,Gas Giant
4482,33.6,6.281,Neptune-like
4483,159.0,13.97,Gas Giant
4484,35.4,6.478999999999999,Neptune-like
4485,3752.4,12.100000000000001,Gas Giant
4486,667.8000000000001,13.09,Gas Giant
4487,15.8,4.026,Neptune-like
4488,6.35,2.354,Neptune-like
4489,19.2,4.51,Neptune-like
4490,5724.0,11.88,Gas Giant
4491,1043.994,12.87,Gas Giant
4492,2226.0,12.43,Gas Giant
4493,1453.26,12.649999999999999,Gas Giant
4494,699.6,13.09,Gas Giant
4495,4925.82,11.99,Gas Giant
4496,1249.74,12.76,Gas Giant
4497,836.3399999999999,12.979999999999999,Gas Giant
4498,245.178,13.75,Gas Giant
4499,34.0,6.324999999999999,Neptune-like
4500,1167.06,12.76,Gas Giant
4501,636.0,13.09,Gas Giant
4502,225.78,13.75,Gas Giant
4503,664.62,13.09,Gas Giant
4504,7.59,2.618,Neptune-like
4505,60.42,8.844000000000001,Gas Giant
4506,6.059,2.288,Neptune-like
4507,1405.56,12.649999999999999,Gas Giant
4508,77.91,10.307,Gas Giant
4509,705.96,13.09,Gas Giant
4510,5.56,2.22,Neptune-like
4511,110.66399999999999,12.76,Gas Giant
4512,346.62,13.53,Gas Giant
4513,2448.6,12.43,Gas Giant
4514,1453.26,12.649999999999999,Gas Giant
4515,10.28,3.1239999999999997,Neptune-like
4516,397.5,13.42,Gas Giant
4517,814.08,12.979999999999999,Gas Giant
4518,203.52,13.86,Gas Giant
4519,0.96,0.997,Terrestrial
4520,4897.2,11.99,Gas Giant
4521,1755.36,12.54,Gas Giant
4522,11.2,3.2889999999999997,Neptune-like
4523,34.96112,6.435,Neptune-like
4524,66.78,9.416,Gas Giant
4525,31.78284,6.083,Neptune-like
4526,2035.2,12.43,Gas Giant
4527,2.81,1.49,Super Earth
4528,69.96,9.68,Gas Giant
4529,79.5,10.439,Gas Giant
4530,120.84,13.309999999999999,Gas Giant
4531,38.13941,6.776,Gas Giant
4532,46.02414,7.568,Gas Giant
4533,232.14,13.75,Gas Giant
4534,22.24799,4.928,Neptune-like
4535,461.09999999999997,10.34,Gas Giant
4536,349.8,13.53,Gas Giant
4537,2951.04,16.632,Gas Giant
4538,9.5,3.377,Neptune-like
4539,214.33200000000002,13.75,Gas Giant
4540,4.6,1.9,Super Earth
4541,9.0,1.9,Super Earth
4542,71.03802,8.690000000000001,Gas Giant
4543,15.0,5.335,Neptune-like
4544,2.23,1.13,Super Earth
4545,11.02,2.5300000000000002,Super Earth
4547,9.2,1.19,Super Earth
4548,10.36,1.21,Super Earth
4549,613.74,10.89,Gas Giant
4550,99.25416,0.51,Gas Giant
4551,0.44,0.759,Terrestrial
4552,0.655,0.867,Terrestrial
